lat,lon,row_idx,col_idx,elevation,slope,aspect,twi,curvature,rainfall_24h,rainfall_3h,river_distance,drainage_distance,flow_accumulation,soil_moisture,urban_density,road_distance,facility_distance,LST_C_mean,wind_speed_kmh,wind_gust_kmh,wind_dir_deg,wind_hazard_score,temp_max_C,apparent_temp_C,heat_index_C,uv_index,heat_hazard_score,heat_wave_flag,vegetation_cover,antecedent_rain_mm,factor_of_safety,landslide_susceptibility,in_roi,flood_occurred,landslide_occurred,wind_kmh,temp_C
29.9672,78.1613,3,120,447.0,12.966296,23.939739,9.344854,-0.147859,81.477056,28.516969,634.351317,572.232864,1498.060778,0.2,0.0154,1150.411108,2155.653739,14.219409,21.1,43.2,145.215278,0.1758,28.94,28.74,36.94,5.4,0.7313,0,0.35,1.8,2.739,0.1203,1,1,0,21.1,24.94
29.9672,78.1663,3,121,511.0,17.096203,-0.0,9.030721,0.028726,81.477056,28.516969,634.352526,753.275338,1687.067043,0.2,0.0,678.192889,1839.402328,15.537129,21.1,43.2,145.215278,0.1758,28.53,28.33,36.53,5.4,0.7177,0,0.35,1.8,2.025,0.1285,1,1,0,21.1,24.53
29.9672,78.1913,3,126,299.0,1.41621,310.90274,11.630964,0.126539,81.477056,28.516969,165.812562,161.564169,1970.385827,0.2,0.0288,826.133543,2015.587673,14.674793,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,6.0,0.113,1,1,0,20.3,27.11
29.9672,78.1963,3,127,294.0,2.140775,150.008194,11.219314,0.126539,81.477056,28.516969,230.661922,484.550912,2118.849899,0.2,0.0,1218.43234,2365.956185,13.635059,20.3,39.2,135.777778,0.1692,31.14,30.94,39.14,5.6,0.8047,0,0.35,10.8,6.0,0.0895,1,1,0,20.3,27.14
29.9672,78.2013,3,128,295.0,4.373257,282.220245,10.503137,-0.219916,80.753614,28.263765,133.586682,953.935058,1952.693782,0.2,0.0032,1636.715314,2582.928226,14.443046,20.3,39.2,135.777778,0.1692,31.13,30.93,39.13,5.6,0.8043,0,0.35,10.8,6.0,0.1175,1,1,0,20.3,27.13
29.9722,78.1513,4,118,463.0,41.597893,98.38781,7.989202,-0.085968,81.477056,28.516969,287.923528,369.859264,926.645004,0.2,0.0,2227.663368,2686.619683,15.936571,21.1,43.2,145.215278,0.1758,28.84,28.64,36.84,5.4,0.728,0,0.35,1.8,0.609,0.4361,1,1,1,21.1,24.84
29.9722,78.1563,4,119,349.0,22.014273,43.889877,8.818348,-0.147859,81.477056,28.516969,79.656539,62.915764,923.797166,0.2,0.0,1779.355509,2240.929174,18.367062,21.1,43.2,145.215278,0.1758,29.58,29.38,37.58,5.4,0.7527,0,0.35,1.8,1.51,0.2346,1,1,0,21.1,25.58
29.9722,78.1613,4,120,322.0,4.373466,77.780334,10.49335,-0.147859,81.477056,28.516969,79.676834,66.135363,1812.778969,0.2,0.0309,1355.059778,1814.383732,18.570733,21.1,43.2,145.215278,0.1758,29.76,29.56,37.76,5.4,0.7587,0,0.35,1.8,6.0,0.1092,1,1,0,21.1,25.76
29.9722,78.1663,4,121,321.0,5.547545,-0.0,10.254726,0.028726,81.477056,28.516969,79.676027,219.913778,2021.811154,0.2,0.0334,906.014556,1424.290942,20.449831,21.1,43.2,145.215278,0.1758,29.76,29.56,37.76,5.4,0.7587,0,0.35,1.8,6.0,0.1132,1,1,0,21.1,25.76
29.9722,78.1913,4,126,298.0,2.830773,229.098679,10.938148,0.126539,81.477056,28.516969,79.645372,334.962725,1833.085942,0.2,0.0,527.329187,1645.52077,17.61533,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,6.0,0.0928,1,1,0,20.3,27.11
29.9722,78.1963,4,127,297.0,3.339466,106.106384,10.772927,0.126539,81.477056,28.516969,133.583919,296.703225,2169.318379,0.2,0.0166,964.382109,1922.619794,17.890401,20.3,39.2,135.777778,0.1692,31.12,30.92,39.12,5.6,0.804,0,0.35,10.8,6.0,0.0986,1,1,0,20.3,27.12
29.9722,78.2013,4,128,297.0,1.07055,90.0,11.911582,-0.219916,80.753614,28.263765,497.815581,442.187886,2192.60046,0.2,0.0,1394.549437,2065.481044,16.917186,20.3,39.2,135.777778,0.1692,31.12,30.92,39.12,5.6,0.804,0,0.35,10.8,6.0,0.1139,1,1,0,20.3,27.12
29.9772,78.1463,5,117,483.0,48.414894,7.623593,7.743012,0.230152,81.192535,28.417387,895.897299,380.551093,500.954825,0.2,0.0073,2890.174453,3023.346759,15.898347,21.1,43.2,145.215278,0.1758,28.71,28.51,36.71,5.4,0.7237,0,0.35,1.8,0.455,0.5791,1,1,1,21.1,24.71
29.9772,78.1513,5,118,347.0,1.416292,229.100098,11.613502,0.230152,81.477056,28.516969,549.733482,12.976241,1849.411374,0.2,0.019,2457.079755,2545.233461,21.279091,21.1,43.2,145.215278,0.1758,29.59,29.39,37.59,5.4,0.753,0,0.35,1.8,6.0,0.0887,1,0,0,21.1,25.59
29.9772,78.1563,5,119,437.0,3.208827,270.0,10.761323,0.073054,81.477056,28.516969,475.016287,340.636997,1660.635429,0.2,0.0139,2015.741694,2069.337857,17.100703,21.1,43.2,145.215278,0.1758,29.01,28.81,37.01,5.4,0.7337,0,0.35,1.8,6.0,0.0984,1,0,0,21.1,25.01
29.9772,78.1613,5,120,451.0,14.556914,175.873138,9.223053,0.073054,81.477056,28.516969,474.998006,440.766065,1401.196149,0.2,0.0336,1598.626496,1597.644538,17.190549,21.1,43.2,145.215278,0.1758,28.92,28.72,36.92,5.4,0.7307,0,0.35,1.8,2.418,0.0837,1,1,0,21.1,24.92
29.9772,78.1663,5,121,370.0,31.065599,53.760117,8.411873,0.07404,81.477056,28.516969,475.00083,345.238752,895.799176,0.2,0.013,1195.886379,1135.405283,14.689771,21.1,43.2,145.215278,0.1758,29.44,29.24,37.44,5.4,0.748,0,0.35,1.8,0.965,0.3593,1,1,0,21.1,25.44
29.9772,78.1713,5,122,325.0,6.464861,-0.0,10.099125,0.07404,81.477056,28.516969,475.024759,588.896601,1861.372821,0.2,0.0007,738.735254,701.566464,18.070845,21.1,43.2,145.215278,0.1758,29.74,29.54,37.74,5.4,0.758,0,0.35,1.8,5.639,0.1132,1,1,0,21.1,25.74
29.9772,78.1763,5,123,309.0,6.011388,62.537544,10.178217,0.07404,81.477056,28.516969,576.654769,163.858743,1602.029688,0.2,0.0,318.088438,402.025129,18.662664,21.1,43.2,145.215278,0.1758,29.84,29.64,37.84,5.4,0.7613,0,0.35,1.8,6.0,0.1052,1,1,0,21.1,25.84
29.9772,78.1913,5,126,292.0,1.854334,-0.0,11.36379,0.007099,81.477056,28.516969,475.041613,148.348511,2041.597984,0.2,0.0,321.548503,1342.834063,19.66862,20.3,39.2,135.777778,0.1692,31.15,30.95,39.15,5.6,0.805,0,0.35,10.8,6.0,0.1183,1,1,0,20.3,27.15
29.9772,78.1963,5,127,290.0,4.373676,77.78093,10.504833,0.007099,81.477056,28.516969,126.314281,233.868874,1974.216289,0.2,0.0203,745.995561,1380.780389,18.720169,20.3,39.2,135.777778,0.1692,31.16,30.96,39.16,5.6,0.8053,0,0.35,10.8,6.0,0.1062,1,1,0,20.3,27.16
29.9772,78.2013,5,128,289.0,1.416292,130.899902,11.634495,0.112935,80.753614,28.263765,13.010234,264.407591,1716.555363,0.2,0.0,1118.412762,1573.615065,17.212524,20.3,39.2,135.777778,0.1692,31.17,30.97,39.17,5.6,0.8057,0,0.35,10.8,6.0,0.0928,1,1,0,20.3,27.17
29.9772,78.2063,5,129,294.0,2.140829,29.994308,11.219289,0.112935,80.753614,28.263765,291.455373,646.722296,2173.886076,0.2,0.0277,1485.9247,1874.123299,17.097153,20.3,39.2,135.777778,0.1692,31.14,30.94,39.14,5.6,0.8047,0,0.35,10.8,6.0,0.1163,1,1,0,20.3,27.14
29.9822,78.1413,6,116,486.0,25.162661,130.898544,8.616857,0.230152,81.192535,28.417387,1613.692362,439.286012,1269.262475,0.2,0.0,3562.710643,3484.927582,16.139839,21.1,43.2,145.215278,0.1758,28.69,28.49,36.69,5.4,0.723,0,0.35,1.8,1.28,0.2282,1,0,0,21.1,24.69
29.9822,78.1463,6,117,392.0,22.288889,50.812016,8.788759,0.230152,81.192535,28.417387,1279.543753,51.422944,1427.481521,0.2,0.0,3128.291824,3002.684069,17.062374,21.1,43.2,145.215278,0.1758,29.3,29.1,37.3,5.4,0.7433,0,0.35,1.8,1.488,0.2286,1,1,0,21.1,25.3
29.9822,78.1513,6,118,471.0,46.180122,288.100586,7.8259,0.230152,81.477056,28.516969,1066.224783,241.49925,520.247815,0.2,0.0,2710.331578,2520.680975,18.909301,21.1,43.2,145.215278,0.1758,28.79,28.59,36.79,5.4,0.7263,0,0.35,1.8,0.5,0.5069,1,1,1,21.1,24.79
29.9822,78.1563,6,119,474.0,14.842391,192.214188,9.193969,0.073054,81.477056,28.516969,1029.68947,683.491974,1568.241083,0.2,0.0169,2289.206841,2039.090034,18.501279,21.1,43.2,145.215278,0.1758,28.77,28.57,36.77,5.4,0.7257,0,0.35,1.8,2.367,0.084,1,0,0,21.1,24.77
29.9822,78.1613,6,120,469.0,14.689064,93.54039,9.206744,0.073054,81.477056,28.516969,1029.673203,395.577568,1650.79847,0.2,0.0,1850.229155,1558.295049,17.891822,21.1,43.2,145.215278,0.1758,28.8,28.6,36.8,5.4,0.7267,0,0.35,1.8,2.394,0.0975,1,1,0,21.1,24.8
29.9822,78.1663,6,121,366.0,20.084753,54.863129,8.912636,0.07404,81.477056,28.516969,1029.678042,167.297887,1374.599802,0.2,0.0398,1428.860015,1079.362551,21.06242,21.1,43.2,145.215278,0.1758,29.47,29.27,37.47,5.4,0.749,0,0.35,1.8,1.684,0.185,1,1,0,21.1,25.47
29.9822,78.1713,6,122,345.0,1.41633,130.898544,11.614206,0.07404,81.477056,28.516969,1029.70399,150.637745,2226.581814,0.2,0.0,999.575969,606.723515,11.817523,21.1,43.2,145.215278,0.1758,29.61,29.41,37.61,5.4,0.7537,0,0.35,1.8,6.0,0.0887,1,1,0,21.1,25.61
29.9822,78.1763,6,123,328.0,2.97871,21.048231,10.876282,0.07404,81.477056,28.516969,1080.362963,462.394109,1900.568554,0.2,0.0,570.752268,193.799556,16.311883,21.1,43.2,145.215278,0.1758,29.72,29.52,37.72,5.4,0.7573,0,0.35,1.8,6.0,0.1122,1,1,0,21.1,25.72
29.9822,78.1963,6,127,292.0,5.094589,155.212692,10.350846,0.007099,81.477056,28.516969,588.80151,213.07869,2029.062687,0.2,0.0,394.573829,855.569824,17.425455,20.3,39.2,135.777778,0.1692,31.15,30.95,39.15,5.6,0.805,0,0.35,10.8,6.0,0.0889,1,1,0,20.3,27.15
29.9822,78.2013,6,128,295.0,5.094589,335.212677,10.34977,0.112935,80.753614,28.263765,429.737251,86.231229,1899.896914,0.2,0.0,752.030324,1140.910468,16.085541,20.3,39.2,135.777778,0.1692,31.13,30.93,39.13,5.6,0.8043,0,0.35,10.8,6.0,0.1169,1,1,0,20.3,27.13
29.9822,78.2063,6,129,290.0,0.92741,-0.0,12.057654,0.112935,80.753614,28.263765,4.684219,260.536749,2066.91569,0.2,0.0002,1131.705822,1528.951968,15.600499,20.3,39.2,135.777778,0.1692,31.16,30.96,39.16,5.6,0.8053,0,0.35,10.8,6.0,0.1183,1,1,0,20.3,27.16
29.9822,78.2113,6,130,304.0,2.780288,-0.0,10.954013,0.112935,80.753614,28.263765,298.694359,531.944236,1665.452249,0.2,0.008,1502.317263,1959.606377,13.941681,20.3,39.2,135.777778,0.1692,31.07,30.87,39.07,5.6,0.8023,0,0.35,10.8,6.0,0.1183,1,1,0,20.3,27.07
29.9872,78.1363,7,115,538.0,14.474479,46.386078,9.195344,-0.12999,81.192535,28.417387,2342.420199,612.488644,1503.958554,0.2,0.0122,4241.404749,4028.663348,15.349343,21.1,43.2,145.215278,0.1758,28.35,28.15,36.35,5.4,0.7117,0,0.35,1.8,2.433,0.1158,1,0,0,21.1,24.35
29.9872,78.1413,7,116,427.0,0.92741,180.0,12.007322,0.230152,81.192535,28.417387,2013.422436,151.813666,1771.660198,0.2,0.0377,3823.167964,3554.627614,18.426054,21.1,43.2,145.215278,0.1758,29.07,28.87,37.07,5.4,0.7357,0,0.35,1.8,6.0,0.0836,1,1,0,21.1,25.07
29.9872,78.1463,7,117,433.0,15.386483,180.0,9.171846,0.230152,81.192535,28.417387,1757.029557,223.619075,1356.287392,0.2,0.0,3395.758508,3083.330619,18.149873,21.1,43.2,145.215278,0.1758,29.04,28.84,37.04,5.4,0.7347,0,0.35,1.8,2.276,0.0857,1,0,0,21.1,25.04
29.9872,78.1513,7,118,518.0,17.389872,208.516052,9.009889,0.230152,81.477056,28.516969,1608.348938,369.391061,1644.340801,0.2,0.0085,2963.35391,2616.253833,14.58774,21.1,43.2,145.215278,0.1758,28.48,28.28,36.48,5.4,0.716,0,0.35,1.8,1.986,0.1002,1,0,0,21.1,24.48
29.9872,78.1563,7,119,554.0,17.647724,272.916656,8.980065,0.073054,81.477056,28.516969,1584.36301,300.643613,1324.518407,0.2,0.0,2505.537336,2156.142796,16.31649,21.1,43.2,145.215278,0.1758,28.25,28.05,36.25,5.4,0.7083,0,0.35,1.8,1.953,0.122,1,1,0,21.1,24.25
29.9872,78.1613,7,120,395.0,7.454453,188.212173,9.929559,0.073054,81.477056,28.516969,1584.348757,48.42008,1573.514955,0.2,0.0108,2026.351697,1708.635619,19.5452,21.1,43.2,145.215278,0.1758,29.28,29.08,37.28,5.4,0.7427,0,0.35,1.8,4.877,0.0838,1,1,0,21.1,25.28
29.9872,78.1663,7,121,387.0,5.094637,204.788467,10.316181,0.07404,81.477056,28.516969,1584.355612,327.899617,1740.765012,0.2,0.0108,1549.447033,1286.950254,13.837866,21.1,43.2,145.215278,0.1758,29.33,29.13,37.33,5.4,0.7443,0,0.35,1.8,6.0,0.085,1,1,0,21.1,25.33
29.9872,78.1713,7,122,355.0,5.417717,80.172333,10.266156,0.07404,81.477056,28.516969,1584.383577,539.308525,1611.819844,0.2,0.0,1067.04664,927.023553,16.752328,21.1,43.2,145.215278,0.1758,29.54,29.34,37.54,5.4,0.7513,0,0.35,1.8,6.0,0.1009,1,1,0,21.1,25.54
29.9872,78.1763,7,123,337.0,2.831017,229.102951,10.923949,0.07404,81.477056,28.516969,1617.76999,264.706317,2107.022376,0.2,0.0,584.278208,727.211044,17.750993,21.1,43.2,145.215278,0.1758,29.66,29.46,37.66,5.4,0.7553,0,0.35,1.8,6.0,0.0887,1,1,0,21.1,25.66
29.9872,78.1813,7,124,312.0,5.648278,310.897034,10.239871,0.03338,81.477056,28.516969,1774.927587,452.498946,1724.471076,0.2,0.0128,102.365396,815.251961,17.348031,21.1,43.2,145.215278,0.1758,29.82,29.62,37.82,5.4,0.7607,0,0.35,1.8,6.0,0.1081,1,0,0,21.1,25.82
29.9872,78.2013,7,128,294.0,4.242216,49.102955,10.534033,0.112935,80.753614,28.263765,478.183921,293.157893,1960.478298,0.2,0.0006,397.297774,861.655438,19.137267,20.3,39.2,135.777778,0.1692,31.14,30.94,39.14,5.6,0.8047,0,0.35,10.8,6.0,0.113,1,1,0,20.3,27.14
29.9872,78.2063,7,129,299.0,3.704792,180.0,10.66813,0.112935,80.753614,28.263765,4.685299,156.353245,2096.524892,0.2,0.0,775.956816,1333.571684,14.410348,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,6.0,0.0875,1,1,0,20.3,27.11
29.9872,78.2113,7,130,299.0,10.587232,150.003189,9.608031,0.112935,80.753614,28.263765,197.823628,10.276252,1620.848491,0.2,0.0165,1081.692465,1703.295249,15.394363,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,3.357,0.0895,1,1,0,20.3,27.11
29.9872,78.2163,7,131,293.0,2.831017,229.102951,10.939856,0.218069,80.753614,28.263765,197.803457,474.20298,2002.091356,0.2,0.0183,1400.927163,2078.23051,18.806083,20.3,39.2,135.777778,0.1692,31.15,30.95,39.15,5.6,0.805,0,0.35,10.8,6.0,0.0928,1,1,0,20.3,27.15
29.9872,78.2213,7,132,303.0,4.657477,293.415924,10.437034,0.218069,80.753614,28.263765,197.804398,957.038151,1708.610204,0.2,0.0,1731.691359,2489.699255,13.977552,20.3,39.2,135.777778,0.1692,31.08,30.88,39.08,5.6,0.8027,0,0.35,10.8,6.0,0.109,1,1,0,20.3,27.08
29.9872,78.2263,7,133,299.0,2.780288,180.0,10.955812,-0.21768,80.753614,28.263765,187.030959,1439.901654,2286.468807,0.2,0.0,2121.604937,2923.090445,19.029536,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,6.0,0.0967,1,1,0,20.3,27.11
29.9922,78.1363,8,115,487.0,27.486721,25.537056,8.514359,-0.12999,81.192535,28.417387,2748.097379,579.650021,1270.117866,0.2,0.0,4483.167235,4163.64385,17.177636,21.1,43.2,145.215278,0.1758,28.68,28.48,36.68,5.4,0.7227,0,0.35,1.8,1.142,0.3311,1,0,0,21.1,24.68
29.9922,78.1413,8,116,453.0,19.823938,111.05323,8.894258,0.230152,81.192535,28.417387,2473.672601,153.999674,1323.022311,0.2,0.0009,4004.72123,3706.934547,17.965839,21.1,43.2,145.215278,0.1758,28.91,28.71,36.91,5.4,0.7303,0,0.35,1.8,1.71,0.1564,1,0,0,21.1,24.91
29.9922,78.1463,8,117,469.0,8.504612,209.998062,9.768108,0.230152,81.192535,28.417387,2269.888787,382.090839,1532.314712,0.2,0.0,3527.469643,3257.77149,15.447421,21.1,43.2,145.215278,0.1758,28.8,28.6,36.8,5.4,0.7267,0,0.35,1.8,4.26,0.0856,1,1,0,21.1,24.8
29.9922,78.1513,8,118,497.0,9.195146,180.0,9.678008,0.230152,81.477056,28.516969,2156.863729,243.694886,1595.084381,0.2,0.0025,3051.973679,2819.764032,17.237677,21.1,43.2,145.215278,0.1758,28.62,28.42,36.62,5.4,0.7207,0,0.35,1.8,3.93,0.0836,1,1,0,21.1,24.62
29.9922,78.1563,8,119,481.0,27.226776,223.645676,8.527785,0.073054,81.477056,28.516969,2139.036908,238.879112,1088.239229,0.2,0.0305,2579.20549,2399.031288,13.969425,21.1,43.2,145.215278,0.1758,28.72,28.52,36.72,5.4,0.724,0,0.35,1.8,1.156,0.2511,1,1,0,21.1,24.72
29.9922,78.1613,8,120,457.0,7.37886,180.0,9.916513,0.073054,81.477056,28.516969,2139.024668,403.696437,1979.18561,0.2,0.0,2110.999761,2006.471012,15.62899,21.1,43.2,145.215278,0.1758,28.88,28.68,36.88,5.4,0.7293,0,0.35,1.8,4.928,0.0836,1,0,0,21.1,24.88
29.9922,78.1663,8,121,440.0,7.205595,153.672287,9.946991,0.07404,81.477056,28.516969,2139.033538,451.01303,1518.056196,0.2,0.0,1651.243623,1662.166858,16.632678,21.1,43.2,145.215278,0.1758,28.99,28.79,36.99,5.4,0.733,0,0.35,1.8,5.049,0.0852,1,0,0,21.1,24.99
29.9922,78.1713,8,122,413.0,4.657674,66.585136,10.396589,0.07404,81.477056,28.516969,2139.063521,160.086248,1809.537574,0.2,0.05,1182.900816,1402.1321,14.924501,21.1,43.2,145.215278,0.1758,29.17,28.97,37.17,5.4,0.739,0,0.35,1.8,6.0,0.1043,1,1,0,21.1,25.17
29.9922,78.1763,8,123,360.0,5.094472,123.006546,10.326185,0.07404,81.477056,28.516969,2163.912829,146.165925,1809.881667,0.2,0.0378,718.188946,1278.85038,17.476214,21.1,43.2,145.215278,0.1758,29.51,29.31,37.51,5.4,0.7503,0,0.35,1.8,6.0,0.0904,1,1,0,21.1,25.51
29.9922,78.1813,8,124,335.0,2.780288,180.0,10.942788,0.03338,81.477056,28.516969,1968.292833,490.745537,1877.142592,0.2,0.0,303.070983,1131.24067,14.901586,21.1,43.2,145.215278,0.1758,29.67,29.47,37.67,5.4,0.7557,0,0.35,1.8,6.0,0.0836,1,0,0,21.1,25.67
29.9922,78.1963,8,127,311.0,0.0,-0.0,12.667951,0.007099,81.477056,28.516969,961.004126,440.306347,1974.361707,0.2,0.0035,43.649858,478.505848,17.871302,20.3,39.2,135.777778,0.1692,31.03,30.83,39.03,5.6,0.801,0,0.35,10.8,6.0,0.1183,1,1,0,20.3,27.03
29.9922,78.2013,8,128,307.0,3.855599,343.899078,10.625235,0.112935,80.753614,28.263765,478.160935,195.789432,1865.94301,0.2,0.0083,154.160192,646.360402,20.841701,20.3,39.2,135.777778,0.1692,31.05,30.85,39.05,5.6,0.8017,0,0.35,10.8,6.0,0.1177,1,1,0,20.3,27.05
29.9922,78.2063,8,129,298.0,2.780288,180.0,10.956172,0.112935,80.753614,28.263765,4.684031,53.807981,2051.253538,0.2,0.0051,359.210456,973.6613,14.898669,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,6.0,0.0875,1,1,0,20.3,27.11
29.9922,78.2113,8,130,302.0,2.140784,90.0,11.216436,0.112935,80.753614,28.263765,480.689383,220.192633,2027.187467,0.2,0.0454,670.539998,1376.572122,17.34288,20.3,39.2,135.777778,0.1692,31.09,30.89,39.09,5.6,0.803,0,0.35,10.8,6.0,0.1029,1,1,0,20.3,27.09
29.9922,78.2163,8,131,303.0,0.0,-0.0,12.670835,0.218069,80.753614,28.263765,752.501716,551.209019,2059.242205,0.2,0.0022,1009.683368,1818.831095,14.146078,20.3,39.2,135.777778,0.1692,31.08,30.88,39.08,5.6,0.8027,0,0.35,10.8,6.0,0.1183,1,1,0,20.3,27.08
29.9922,78.2213,8,132,303.0,2.14091,150.001938,11.216017,0.218069,80.753614,28.263765,752.504708,847.634675,1480.040953,0.2,0.006,1433.723481,2277.632265,15.716092,20.3,39.2,135.777778,0.1692,31.08,30.88,39.08,5.6,0.8027,0,0.35,10.8,6.0,0.0895,1,1,0,20.3,27.08
29.9922,78.2263,8,133,301.0,5.648675,349.107452,10.243765,-0.21768,80.753614,28.263765,477.950239,1132.086812,1881.048766,0.2,0.0172,1886.24935,2744.693522,18.797898,20.3,39.2,135.777778,0.1692,31.09,30.89,39.09,5.6,0.803,0,0.35,10.8,6.0,0.1305,1,1,0,20.3,27.09
29.9922,78.2313,8,134,298.0,15.402212,180.0,9.220498,-0.21768,80.753614,28.263765,4.903646,1450.619062,1310.097595,0.2,0.0298,2350.869298,3216.419302,16.550743,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,2.249,0.0989,1,1,0,20.3,27.11
29.9972,78.1363,9,115,506.0,14.255326,197.114197,9.223764,0.037514,81.192535,28.417387,3198.822338,887.83833,1569.293476,0.2,0.0235,4586.692489,4365.439248,17.64882,21.1,43.2,145.215278,0.1758,28.56,28.36,36.56,5.4,0.7187,0,0.35,1.8,2.474,0.0843,1,0,0,21.1,24.56
29.9972,78.1413,9,116,534.0,12.460273,216.308029,9.352412,-0.077399,81.192535,28.417387,2966.405725,689.924612,1724.599631,0.2,0.0135,4120.310551,3932.261464,16.707767,21.1,43.2,145.215278,0.1758,28.38,28.18,36.38,5.4,0.7127,0,0.35,1.8,2.858,0.0899,1,0,0,21.1,24.38
29.9972,78.1463,9,117,578.0,15.086964,223.897079,9.136148,-0.077399,81.192535,28.417387,2798.742598,569.423243,1270.782994,0.2,0.0,3658.195314,3512.058503,15.602963,21.1,43.2,145.215278,0.1758,28.09,27.89,36.09,5.4,0.703,0,0.35,1.8,2.325,0.0917,1,1,0,21.1,24.09
29.9972,78.1513,9,118,623.0,15.793955,133.373627,9.069915,-0.077399,81.477056,28.516969,2707.888661,108.185296,1327.196594,0.2,0.0,3192.100324,3110.094691,13.403175,21.1,43.2,145.215278,0.1758,27.8,27.6,35.8,5.4,0.6933,0,0.35,1.8,2.211,0.0963,1,0,0,21.1,23.8
29.9972,78.1563,9,119,605.0,19.627308,183.00441,8.845481,-0.090439,81.477056,28.516969,2693.711163,406.649621,1188.802317,0.2,0.0205,2726.985519,2734.426348,16.940976,21.1,43.2,145.215278,0.1758,27.92,27.72,35.92,5.4,0.6973,0,0.35,1.8,1.729,0.1413,1,1,0,21.1,23.92
29.9972,78.1613,9,120,585.0,22.054134,182.644424,8.726003,-0.090439,81.477056,28.516969,2693.700936,626.692538,1411.957618,0.2,0.0063,2268.829233,2397.447679,16.298267,21.1,43.2,145.215278,0.1758,28.05,27.85,36.05,5.4,0.7017,0,0.35,1.8,1.507,0.1781,1,0,0,21.1,24.05
29.9972,78.1663,9,121,518.0,19.626907,116.996155,8.880037,-0.076567,81.477056,28.516969,2354.90474,158.668954,1337.918872,0.2,0.0207,1823.444685,2117.710515,13.035919,21.1,43.2,145.215278,0.1758,28.48,28.28,36.48,5.4,0.716,0,0.35,1.8,1.73,0.1542,1,1,0,21.1,24.48
29.9972,78.1713,9,122,452.0,10.574594,162.520294,9.552686,-0.076567,81.477056,28.516969,2001.869636,210.817818,1862.162664,0.2,0.0472,1390.34099,1880.01703,14.558949,21.1,43.2,145.215278,0.1758,28.91,28.71,36.91,5.4,0.7303,0,0.35,1.8,3.398,0.0876,1,1,0,21.1,24.91
29.9972,78.1763,9,123,387.0,4.242459,130.894196,10.500036,-0.076567,81.477056,28.516969,1710.05457,543.311727,1880.346874,0.2,0.0,964.789677,1398.45115,11.339942,21.1,43.2,145.215278,0.1758,29.33,29.13,37.33,5.4,0.7443,0,0.35,1.8,6.0,0.0922,1,1,0,21.1,25.33
29.9972,78.1813,9,124,346.0,4.65787,113.413811,10.421349,0.019239,81.477056,28.516969,1518.959876,835.596638,1870.630333,0.2,0.0285,594.529473,918.188584,14.392746,21.1,43.2,145.215278,0.1758,29.6,29.4,37.6,5.4,0.7533,0,0.35,1.8,6.0,0.0925,1,1,0,21.1,25.6
29.9972,78.1863,9,125,322.0,6.012335,62.542267,10.173357,0.019239,81.477056,28.516969,1234.96994,1083.793267,1822.100296,0.2,0.0,233.6175,443.489686,16.641247,21.1,43.2,145.215278,0.1758,29.76,29.56,37.76,5.4,0.7587,0,0.35,1.8,6.0,0.1052,1,0,0,21.1,25.76
29.9972,78.1913,9,126,317.0,4.65787,113.413811,10.431896,0.015557,81.477056,28.516969,1031.409655,1175.122048,1976.417956,0.2,0.0234,9.126147,55.666541,15.186289,20.3,39.2,135.777778,0.1692,30.99,30.79,38.99,5.6,0.7997,0,0.35,10.8,6.0,0.0968,1,1,0,20.3,26.99
29.9972,78.1963,9,127,313.0,2.83118,130.894196,10.932599,0.015557,81.477056,28.516969,778.090956,904.53181,1647.835743,0.2,0.0,39.920037,0.0,15.658667,20.3,39.2,135.777778,0.1692,31.02,30.82,39.02,5.6,0.8007,0,0.35,10.8,6.0,0.0928,1,1,0,20.3,27.02
29.9972,78.2013,9,128,310.0,1.07082,270.0,11.90665,0.005198,80.753614,28.263765,547.162204,654.814799,1973.608457,0.2,0.0532,22.857621,268.256923,20.12114,20.3,39.2,135.777778,0.1692,31.04,30.84,39.04,5.6,0.8013,0,0.35,10.8,6.0,0.1029,1,1,0,20.3,27.04
29.9972,78.2063,9,129,305.0,4.895812,139.107391,10.386175,0.005198,80.753614,28.263765,247.690568,280.692367,1844.458845,0.2,0.0033,5.733375,743.380485,19.427627,20.3,39.2,135.777778,0.1692,31.07,30.87,39.07,5.6,0.8023,0,0.35,10.8,6.0,0.0912,1,1,0,20.3,27.07
29.9972,78.2113,9,130,298.0,0.0,-0.0,12.672633,0.005198,80.753614,28.263765,116.490542,127.824524,2108.812824,0.2,0.0,349.132789,1224.540728,16.022664,20.3,39.2,135.777778,0.1692,31.11,30.91,39.11,5.6,0.8037,0,0.35,10.8,6.0,0.1183,1,1,0,20.3,27.11
